0;3;4;14;10;0;
0;60672.5;94278.1;113239.0;205321.9;
0;5;15;16;9;19;17;18;12;1;2;0;
0;29111.6;68658.8;97911.1;121690.1;139310.5;197229.9;236377.4;271177.9;354421.9;480279.8;
0;6;11;7;8;13;0;
0;17371.9;35008.4;71700.3;87073.0;154623.7;
0;19;9;16;15;10;0;
0;17620.4;41399.4;70651.7;110198.9;202281.8;
0;6;11;7;8;13;0;
0;17371.9;35008.4;71700.3;87073.0;154623.7;
0;14;5;4;3;12;17;18;1;2;0;
0;18960.9;48072.5;81678.1;142350.6;177151.1;235070.5;274218.0;357462.0;483319.9;
